ensembl_id,TH-A-Control,TH-A-Mutant,TH-B-Control,TH-B-Mutant,TH-C-Control,TH-C-Mutant,external_gene_id,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000050821,92.85252452,94.23482416,73.5588234,102.1672507,82.00774346,85.83625186,Fam131a,protein_coding,88.44290301,0.18430083,0.228166472,0.807747207,0.419236122,0.999933842
ENSMUSG00000050822,864.0171756,785.2902013,751.9346392,750.3250775,681.9000038,798.0727703,Slc29a4,protein_coding,771.9233113,0.021425408,0.100106828,0.214025444,0.830527216,0.999933842
ENSMUSG00000050830,41.05058979,68.05848412,76.28322427,25.26716952,58.41647479,71.53020988,Vwc2,protein_coding,56.76769206,-0.087104601,0.358637463,-0.24287647,0.808101094,0.999933842
ENSMUSG00000050846,383.138838,345.5276886,312.3979661,339.4589296,338.1415176,304.5143221,Zfp623,protein_coding,337.1965437,-0.061940859,0.129723525,-0.477483626,0.633017778,0.999933842
ENSMUSG00000050855,537.5672472,579.3696597,490.392156,494.3576645,523.5014856,545.6733154,Zfp940,protein_coding,528.4769214,0.064365711,0.106357953,0.605180047,0.545059372,0.999933842
ENSMUSG00000050856,33.23142983,35.77433139,31.78467678,32.95717764,22.46787492,36.78696508,Atp5k,protein_coding,32.16707594,0.265168792,0.369968196,0.716734018,0.473538231,0.999933842
ENSMUSG00000050875,1404.516608,1451.914328,1391.260709,1503.945873,1451.42472,1556.292995,A730017C20Rik,protein_coding,1459.892539,0.087287221,0.071769516,1.216215829,0.223902716,0.999933842
ENSMUSG00000050890,1074.157099,1138.670792,1043.445532,1029.362515,1154.848771,970.7671341,Pdik1l,protein_coding,1068.541974,-0.05801206,0.087288503,-0.664601381,0.506305486,0.999933842
ENSMUSG00000050891,172.9989141,205.047997,172.5453882,199.940211,213.4448117,172.6943639,Tatdn1,protein_coding,189.445281,0.051733844,0.16580057,0.312024521,0.755021888,0.999933842
ENSMUSG00000050896,3.90957998,12.21562535,8.1732026,8.788580703,3.370181238,11.24046155,Rtn4rl2,protein_coding,7.949605238,1.04738758,0.757988893,1.381798057,0.167033716,0.999933842
ENSMUSG00000050900,49.84714474,49.73504608,42.68228025,45.0414761,57.29308105,51.09300706,Gm7327,processed_pseudogene,49.28200588,-0.032519858,0.299594591,-0.108546214,0.913562424,0.999933842
ENSMUSG00000050908,451.5564877,505.2033629,468.5969491,453.7104788,449.3574984,517.0612314,Tvp23a,protein_coding,474.247668,0.108659843,0.107795158,1.00802156,0.313444112,0.999933842
ENSMUSG00000050910,355.7717782,365.596216,365.9778498,338.3603571,308.9332802,389.3287138,Cdr2l,protein_coding,353.9946992,0.083428807,0.125498428,0.664779701,0.506191408,0.999933842
ENSMUSG00000050912,87.96554955,103.8328155,103.5272329,75.80150856,107.8457996,90.94555256,Tmem123,protein_coding,94.98640979,-0.139553004,0.225658727,-0.618425024,0.536295206,0.999933842
ENSMUSG00000050914,61.57588468,40.13705473,49.0392156,28.56288728,32.57841863,37.80882522,Ankrd37,protein_coding,41.61704769,-0.427517684,0.348112265,-1.228102906,0.21940834,0.999933842
ENSMUSG00000050930,90.89773453,71.54866279,71.74255616,98.87153291,78.63756222,90.94555256,Map10,protein_coding,83.77393353,0.110988688,0.240586457,0.461325586,0.644565031,0.999933842
ENSMUSG00000050931,20.52529489,6.980357345,13.62200433,4.394290351,6.740362476,11.24046155,Sgms2,protein_coding,10.58379516,-0.859200735,0.687293617,-1.250121802,0.211255057,0.999933842
ENSMUSG00000050936,1.95478999,1.745089336,10.89760347,2.197145176,10.11054371,8.174881129,Hist2h2bb,protein_coding,5.846675469,-0.929603362,0.962496783,-0.965824903,0.334131805,0.999933842
ENSMUSG00000050944,32.25403483,28.79397405,32.6928104,25.26716952,25.83805616,35.76510494,Efcab5,protein_coding,30.10185832,-0.018449703,0.382057008,-0.048290445,0.961484769,0.999933842
ENSMUSG00000050945,64.50806967,89.87210082,79.00762514,106.561541,78.63756222,68.46462946,Zfp438,protein_coding,81.17525472,0.252875147,0.249687312,1.01276731,0.311171319,0.999933842
ENSMUSG00000050947,576.663047,589.8401957,520.3605656,539.3991406,530.2418481,510.9300706,Amigo1,protein_coding,544.5724779,0.012800093,0.105174969,0.121702843,0.903134362,0.999933842
ENSMUSG00000050953,5.86436997,7.852902013,6.356935356,7.690008115,22.46787492,11.24046155,Gja1,protein_coding,10.24542532,-0.354305893,0.711660701,-0.497857887,0.618584212,0.999933842
ENSMUSG00000050954,459.3756476,384.7921987,435.9041387,418.556156,403.2983548,410.7877768,Zfp169,protein_coding,418.7857121,-0.099510394,0.113648991,-0.875594171,0.381250696,0.999933842
ENSMUSG00000050963,8.796554955,12.21562535,11.80573709,6.591435527,14.6041187,12.26232169,Kcns2,protein_coding,11.04596555,-0.166764293,0.630938911,-0.264311314,0.791540043,0.999933842
ENSMUSG00000050965,696.8826314,533.9973369,763.7403763,545.9905762,584.1647479,667.2746722,Prkca,protein_coding,632.0083902,-0.229503061,0.119339179,-1.923115807,0.054465508,0.999933842
ENSMUSG00000050966,27.36705986,25.30379538,16.3464052,19.77430658,55.04629355,26.56836367,Lin28a,protein_coding,28.40103737,-0.446784055,0.457567619,-0.976432851,0.328850009,0.999933842
ENSMUSG00000050967,405.6189229,375.1942073,398.6706602,330.6703489,330.2777613,471.0775251,Creg2,protein_coding,385.251571,0.051410443,0.141422896,0.363522768,0.716214408,0.999933842
ENSMUSG00000050973,94.80731451,107.3229942,110.7923019,123.0401298,116.8329496,102.1860141,Gdpgp1,protein_coding,109.1636174,0.04419283,0.207438542,0.213040591,0.831295302,0.999933842
ENSMUSG00000050974,10.75134494,9.59799135,13.62200433,10.98572588,7.863756222,6.131160847,Gm9847,protein_coding,9.825330596,-0.280127773,0.665398898,-0.420992241,0.673760747,0.999933842
ENSMUSG00000050989,599.1431319,604.673455,532.1663027,627.2849477,571.8074167,587.5695812,Sepn1,protein_coding,587.1074725,0.09569748,0.09927841,0.963930429,0.335080807,0.999933842
ENSMUSG00000051000,3.90957998,6.107812677,8.1732026,7.690008115,4.493574984,4.087440565,Fam160a1,protein_coding,5.743603154,0.09735574,0.86488024,0.112565573,0.91037498,0.999933842
ENSMUSG00000051007,127.0613493,120.4111642,110.7923019,136.2230009,88.74810594,145.10414,Pddc1,protein_coding,121.3900104,0.292807293,0.205189494,1.427009183,0.153577248,0.999933842
ENSMUSG00000051008,76.23680961,102.9602708,89.9052286,102.1672507,101.1054371,105.2515945,4930412M03Rik,lincRNA,96.27109857,0.218704492,0.218902487,0.999095512,0.317748425,0.999933842
ENSMUSG00000051022,39.0957998,37.51942073,39.95787938,23.07002434,29.2082374,24.52464339,Hs3st1,protein_coding,32.22933417,-0.341796861,0.381504281,-0.895918808,0.370296128,0.999933842
ENSMUSG00000051034,245.3261437,209.4107204,214.3195349,217.5173724,279.7250428,241.1589933,Zfp11,protein_coding,234.5763012,-0.143843753,0.152860757,-0.94101165,0.346698889,0.999933842
ENSMUSG00000051037,31.27663984,31.41160805,36.32534489,27.4643147,30.33163114,25.54650353,Zfp455,protein_coding,30.39267369,-0.213633085,0.375898577,-0.5683264,0.569813356,0.999933842
ENSMUSG00000051043,9.77394995,5.235268009,10.89760347,2.197145176,4.493574984,4.087440565,Gprc5c,protein_coding,6.114163692,-1.120177268,0.870656786,-1.286588798,0.19823765,0.999933842
ENSMUSG00000051048,18.5705049,25.30379538,19.97893969,19.77430658,14.6041187,15.32790212,P4ha3,protein_coding,18.92659456,0.185058017,0.482785912,0.383312795,0.701487853,0.999933842
ENSMUSG00000051056,4.886974975,4.362723341,8.1732026,9.887153291,5.61696873,4.087440565,Gja10,protein_coding,6.16907725,-0.045844679,0.84333529,-0.054361153,0.956647428,0.999933842
ENSMUSG00000051062,134.8805093,91.61719016,97.17029758,102.1672507,111.2159809,108.317175,Fbll1,protein_coding,107.5614006,-0.185538538,0.214569662,-0.864700704,0.387203083,0.999933842
ENSMUSG00000051067,11.72873994,17.45089336,14.53013796,10.98572588,19.09769368,20.43720282,Lingo3,protein_coding,15.70506561,0.118936757,0.534857503,0.222370924,0.824025145,0.999933842
ENSMUSG00000051074,10.75134494,13.08817002,8.1732026,13.18287105,8.987149968,9.196741271,4930579K19Rik,processed_transcript,10.56324664,0.347491736,0.633447535,0.548572244,0.583299038,0.999933842
ENSMUSG00000051098,474.0365726,425.8017981,475.8620181,376.8103976,410.0387173,425.0938187,Mblac2,protein_coding,431.2738871,-0.148023627,0.116347971,-1.272249327,0.203284547,0.999933842
ENSMUSG00000051107,25.41226987,19.1959827,24.5196078,25.26716952,22.46787492,45.98370635,Gm15440,protein_coding,27.14110186,0.314208649,0.433709886,0.724467345,0.468778868,0.999933842
ENSMUSG00000051111,1694.802921,1597.629287,1768.136163,2109.259369,1812.034112,1903.725443,Sv2c,protein_coding,1814.264549,0.087792298,0.0903693,0.97148365,0.331307491,0.999933842
ENSMUSG00000051113,29.32184985,42.75468874,38.14161214,47.23862128,29.2082374,52.1148672,Fam71e1,protein_coding,39.7966461,0.549270162,0.334979993,1.63971035,0.101065406,0.999933842
ENSMUSG00000051116,125.1065594,98.5975475,86.27269412,90.0829522,90.99489343,111.3827554,Gm8121,processed_pseudogene,100.4062337,-0.010850779,0.226675719,-0.04786917,0.96182051,0.999933842
ENSMUSG00000051136,87.96554955,96.85245816,85.36456049,99.97010549,43.81235609,102.1860141,Ghsr,protein_coding,86.02517399,0.452203009,0.261416307,1.729819438,0.08366254,0.999933842
ENSMUSG00000051146,301.0376585,248.6752304,245.196078,241.6859693,235.9126867,264.6617766,Camk2n2,protein_coding,256.1948999,-0.05189958,0.146042545,-0.355373016,0.722310161,0.999933842
ENSMUSG00000051147,18.5705049,6.980357345,7.265068978,8.788580703,12.35733121,11.24046155,Nat2,protein_coding,10.86705078,-0.501866562,0.652428875,-0.769228005,0.441757968,0.999933842
ENSMUSG00000051149,154.4284092,157.0580403,144.3932459,197.7430658,167.3856682,167.5850632,Adnp,protein_coding,164.7655821,0.163146228,0.173945168,0.93791756,0.348286778,0.999933842
ENSMUSG00000051154,463.2852276,465.0663081,453.1586775,515.2305437,460.5914359,441.443581,Commd3,protein_coding,466.462629,0.045154053,0.109215594,0.413439616,0.679284555,0.999933842
ENSMUSG00000051159,12.70613493,11.34308069,10.89760347,9.887153291,13.48072495,3.065580424,Cited1,protein_coding,10.23004629,-0.599736838,0.676780084,-0.886162067,0.375530201,0.999933842
ENSMUSG00000051166,1722.169981,1948.392244,2019.689176,1774.194729,1883.931312,1866.938478,Eml5,protein_coding,1869.21932,-0.008979812,0.077007793,-0.116609132,0.9071698,0.999933842
ENSMUSG00000051169,27.36705986,34.02924206,29.96840953,20.87287917,31.45502489,31.67766438,Rpusd3,protein_coding,29.22837998,-0.0280104,0.391094059,-0.071620622,0.942903828,0.999933842
ENSMUSG00000051184,13.68352993,12.21562535,15.43827158,23.07002434,5.61696873,6.131160847,Zfp524,protein_coding,12.6925968,0.232829856,0.648430958,0.359066532,0.719545318,0.999933842
ENSMUSG00000051185,90.89773453,88.99955615,89.9052286,84.59008926,98.85864965,69.4864896,Fam174a,protein_coding,87.12295797,-0.198886035,0.228920155,-0.868800893,0.384956045,0.999933842
ENSMUSG00000051212,47.89235475,70.67611812,51.76361647,61.52006492,44.93574984,63.35532875,Gpr183,protein_coding,56.69053881,0.435405099,0.277901032,1.566763163,0.117170061,0.999933842
ENSMUSG00000051219,4.886974975,6.980357345,6.356935356,16.47858882,7.863756222,11.24046155,3100002H09Rik,protein_coding,8.967845711,0.855329499,0.714950036,1.196348634,0.231560537,0.999933842
ENSMUSG00000051220,19.5478999,10.47053602,22.70334056,17.57716141,19.09769368,14.30604198,Ercc6l,protein_coding,17.28377892,-0.547195754,0.503580366,-1.086610581,0.277208947,0.999933842
ENSMUSG00000051223,855.2206206,840.2605154,805.514523,848.0980378,897.5916031,840.9908962,Bzw1,protein_coding,847.9460327,-0.015324755,0.086072382,-0.178044976,0.858687654,0.999933842
ENSMUSG00000051224,161.2701742,175.3814783,127.1387071,161.4901704,132.560462,150.2134408,Tceanc,protein_coding,151.3424055,0.211918158,0.181368475,1.168439871,0.24262938,0.999933842
ENSMUSG00000051228,21.50268989,18.32343803,8.1732026,12.08429847,7.863756222,5.109300706,Nyx,protein_coding,12.17611432,-0.073028391,0.667086957,-0.109473571,0.912826883,0.999933842
ENSMUSG00000051232,258.0322787,222.4988904,224.3090047,258.1645581,286.4654052,291.2301402,Tmem199,protein_coding,256.7833796,0.006318817,0.153194841,0.04124693,0.967099041,0.999933842
ENSMUSG00000051234,261.9418587,249.5477751,259.726216,268.0517114,270.7378928,244.2245737,Rnf7,protein_coding,259.0383379,-0.057088008,0.135807259,-0.420360507,0.674222114,0.999933842
ENSMUSG00000051235,121.1969794,89.87210082,99.89469845,75.80150856,101.1054371,96.05485327,Gen1,protein_coding,97.3209296,-0.298130847,0.220458668,-1.352320824,0.176272706,0.999933842
ENSMUSG00000051236,27.36705986,42.75468874,34.50907765,27.4643147,43.81235609,51.09300706,Msrb3,protein_coding,37.83341735,0.208074187,0.364591693,0.570704685,0.568199843,0.999933842
ENSMUSG00000051238,36.16361481,41.0095994,38.14161214,37.35146799,22.46787492,28.61208395,Swsap1,protein_coding,33.95770887,0.139083602,0.373156438,0.372721967,0.709355385,0.999933842
ENSMUSG00000051242,51.80193473,65.44085011,39.95787938,27.4643147,34.82520613,49.04928678,Pcdhb9,protein_coding,44.75657864,0.172758021,0.356352216,0.484795696,0.627821276,0.999933842
ENSMUSG00000051243,523.8837173,457.2134061,430.455337,415.2604382,832.4347658,797.0509101,Islr2,protein_coding,576.0497624,-0.097453273,0.409119166,-0.238202659,0.811723915,0.999933842
ENSMUSG00000051246,21.50268989,16.57834869,28.15214229,15.38001623,13.48072495,21.45906296,Msantd1,protein_coding,19.4254975,-0.251400979,0.487985221,-0.515181544,0.606426165,0.999933842
ENSMUSG00000051255,259.0096737,231.2243371,216.1358021,244.9816871,216.814993,208.4594688,Gm6563,protein_coding,229.4376603,-0.016241807,0.151058728,-0.107519816,0.914376606,0.999933842
ENSMUSG00000051256,449.6016977,411.8410834,401.395061,430.6404544,448.2341047,416.9189376,Jagn1,protein_coding,426.4385565,-0.044268395,0.111823395,-0.395877759,0.692195209,0.999933842
ENSMUSG00000051278,136.8352993,147.4600489,130.7712416,129.6315654,158.3985182,133.8636785,Zgrf1,protein_coding,139.493392,-0.046573056,0.184257538,-0.252760655,0.800453173,0.999933842
ENSMUSG00000051285,688.0860765,705.8886365,720.1499625,641.5663913,756.0439911,691.7993156,Pcmtd1,protein_coding,700.5890622,-0.083976839,0.093414561,-0.89896948,0.368668917,0.999933842
ENSMUSG00000051306,1150.393909,1194.513651,1098.841683,1177.669814,1263.817964,1093.390351,Usp42,protein_coding,1163.104562,-0.018027206,0.083284931,-0.216452198,0.828635283,0.999933842
ENSMUSG00000051316,424.1894278,405.7332707,407.7519964,375.711825,396.5579923,405.678476,Taf7,protein_coding,402.6038314,-0.048961682,0.113076711,-0.43299528,0.665018199,0.999933842
ENSMUSG00000051319,94.80731451,86.38192215,75.37509065,81.2943715,64.03344352,83.79253158,1500011K16Rik,protein_coding,80.94744565,0.100190955,0.242666901,0.412874414,0.679698628,0.999933842
ENSMUSG00000051329,867.9267556,924.0248036,871.8082774,811.8451424,1014.424553,869.6029801,Nup160,protein_coding,893.2720853,-0.077259823,0.093970166,-0.82217395,0.410977903,0.999933842
ENSMUSG00000051331,689.0634715,758.2413166,755.5671737,656.9464075,584.1647479,780.7011479,Cacna1c,protein_coding,704.1140442,0.112931228,0.110148213,1.025266085,0.305237654,0.999933842
ENSMUSG00000051335,445.6921177,418.8214407,364.1615825,348.2475103,302.1929177,480.2742664,Gfod1,protein_coding,393.2316392,0.164598326,0.149988126,1.097409047,0.27246262,0.999933842
ENSMUSG00000051341,47.89235475,20.94107204,11.80573709,17.57716141,33.70181238,43.93998607,Zfp52,protein_coding,29.30968729,-0.175713504,0.495054463,-0.354937724,0.722636247,0.999933842
ENSMUSG00000051343,293.2184985,263.5084898,314.2142333,294.4174535,286.4654052,285.0989794,Rab11fip5,protein_coding,289.4871766,-0.087558146,0.131236473,-0.667178445,0.504658158,0.999933842
ENSMUSG00000051344,592.301367,492.1151928,636.6016692,559.1734472,660.5555227,589.6133015,Plekhm3,protein_coding,588.3934167,-0.204728848,0.105114727,-1.94767046,0.051454407,0.999933842
ENSMUSG00000051346,87.96554955,91.61719016,98.07843121,91.18152479,111.2159809,94.01113299,Spryd4,protein_coding,95.67830159,-0.100260947,0.217728645,-0.46048579,0.645167569,0.999933842
ENSMUSG00000051351,1079.044074,1059.269227,1051.618735,1041.446813,1134.627683,1030.035022,Zfp46,protein_coding,1066.006926,-0.059606477,0.078632532,-0.758038375,0.44842801,0.999933842
ENSMUSG00000051355,215.0268989,226.8616137,242.4716771,213.123082,235.9126867,263.6399164,Commd1,protein_coding,232.8393125,0.02124567,0.149330967,0.142272365,0.886864874,0.999933842
ENSMUSG00000051359,153.4510142,139.6071469,148.0257804,124.1387024,149.4113682,166.563203,Ncald,protein_coding,146.8662025,-0.066557203,0.1830402,-0.363620686,0.716141278,0.999933842
ENSMUSG00000051373,79.16899459,69.80357345,71.74255616,82.39294409,71.89719975,82.77067143,Ppapdc3,protein_coding,76.29598991,0.073289884,0.241288416,0.303743896,0.761323013,0.999933842
ENSMUSG00000051375,789.735156,800.1234607,754.6590401,694.2978755,707.73806,753.110924,Pcdh1,protein_coding,749.9440861,-0.002224409,0.094554857,-0.023525061,0.981231449,0.999933842
ENSMUSG00000051378,3.90957998,8.725446681,15.43827158,7.690008115,7.863756222,8.174881129,Kif18b,protein_coding,8.633657284,-0.153412335,0.736943651,-0.208173766,0.835093291,0.999933842
ENSMUSG00000051379,2586.187157,2485.007215,2441.063177,2579.448436,2844.432965,2383.999709,Flrt3,protein_coding,2553.356443,-0.07903628,0.071929748,-1.098798241,0.27185608,0.999933842
ENSMUSG00000051390,149.5414342,126.5189769,132.5875089,155.9973075,134.8072495,97.07671341,Zbtb22,protein_coding,132.7548651,-0.137646126,0.204736526,-0.672308592,0.501387261,0.999933842
ENSMUSG00000051391,5517.394747,4868.799248,5053.763608,5537.904415,5786.601186,5582.421951,Ywhag,protein_coding,5391.147526,-0.032940765,0.070716285,-0.465815837,0.641347328,0.999933842
ENSMUSG00000051396,302.0150535,319.3513485,339.6419747,269.150284,311.1800676,300.4268815,Hspa14,protein_coding,306.960935,-0.098710399,0.131542287,-0.750408109,0.453008949,0.999933842
ENSMUSG00000051401,23.45747988,35.77433139,22.70334056,21.97145176,15.72751244,36.78696508,Kctd16,protein_coding,26.07018019,0.609715939,0.424743254,1.43549293,0.151146681,0.999933842
ENSMUSG00000051403,245.3261437,238.2046944,228.8496728,191.1516303,185.3599681,264.6617766,Ppp1r37,protein_coding,225.5923143,0.072598785,0.166140823,0.43697138,0.662132104,0.999933842
ENSMUSG00000051413,1002.807265,1014.769449,941.7345663,1088.685435,1021.164915,941.13319,Plagl2,protein_coding,1001.715803,0.038118705,0.08617129,0.442359688,0.658228945,0.999933842
ENSMUSG00000051427,141.7222743,151.8227723,147.1176468,127.4344202,119.0797371,141.0166995,Ccdc157,protein_coding,138.0322583,0.042441336,0.187055838,0.226891264,0.820508295,0.999933842
ENSMUSG00000051444,61.57588468,54.97031409,37.23347851,69.21007303,47.18253733,57.22416791,Bbs12,protein_coding,54.56607593,0.312042883,0.299383331,1.042285425,0.297279367,0.999933842
ENSMUSG00000051451,1064.38315,1043.563423,1181.481843,1093.079725,1220.005608,936.0238893,Crebzf,protein_coding,1089.756273,-0.173426696,0.088763514,-1.953806112,0.050724151,0.999933842
ENSMUSG00000051452,12.70613493,15.70580403,12.71387071,20.87287917,6.740362476,19.41534268,Gm11437,protein_coding,14.692399,0.783636208,0.55356984,1.415604955,0.1568912,0.999933842
ENSMUSG00000051455,9.77394995,11.34308069,8.1732026,6.591435527,13.48072495,9.196741271,Gm1564,protein_coding,9.759855831,-0.19414525,0.66502146,-0.291938323,0.770333782,0.999933842
ENSMUSG00000051469,1196.331474,1330.630619,1252.316265,1233.697016,1540.172826,1131.199176,Zfp191,protein_coding,1280.724563,-0.108123501,0.098747763,-1.094946334,0.273540148,0.999933842
ENSMUSG00000051483,226.7556388,223.371435,234.2984745,250.47455,184.2365743,237.0715528,Cbr1,protein_coding,226.0347043,0.134627455,0.152618386,0.882118193,0.377712895,0.999933842
ENSMUSG00000051486,52.77932973,62.82321611,57.2124182,70.30864562,67.40362476,54.15858748,Pcdhb11,protein_coding,60.78097032,0.080425101,0.273503291,0.294055334,0.768715621,0.999933842
ENSMUSG00000051495,878.6781005,813.2116307,868.1757429,795.3665536,908.8255405,814.4225325,Irf2bp2,protein_coding,846.4466835,-0.131468807,0.083728577,-1.570178436,0.116373605,0.999933842
ENSMUSG00000051499,157.3605942,161.4207636,149.8420477,174.6730415,186.4833618,187.0004058,Zfp786,protein_coding,169.4633691,0.085440336,0.171258222,0.498897716,0.617851443,0.999933842
ENSMUSG00000051502,79.16899459,38.3919654,55.39615096,54.92862939,64.03344352,67.44276932,Ufsp1,protein_coding,59.89365886,-0.310391522,0.296517106,-1.046791281,0.295195852,0.999933842
ENSMUSG00000051503,12.70613493,19.1959827,19.07080607,13.18287105,23.59126867,8.174881129,Gm6583,protein_coding,15.98699076,-0.434098976,0.547274088,-0.793202137,0.427660063,0.999933842
ENSMUSG00000051510,455.4660677,544.4678729,531.258169,475.6819305,523.5014856,497.6458888,Mafg,protein_coding,504.6702358,0.009138056,0.110604683,0.082619073,0.934154435,0.999933842
ENSMUSG00000051517,17.59310991,14.83325936,18.16267245,4.394290351,20.22108743,27.59022381,Arhgef39,protein_coding,17.13244055,-0.250495178,0.575401432,-0.435339859,0.663315757,0.999933842
ENSMUSG00000051518,160.2927792,155.3129509,145.3013796,168.0816059,159.5219119,189.0441261,Rps19bp1,protein_coding,162.9257923,0.139312076,0.171796643,0.810912679,0.417415818,0.999933842
ENSMUSG00000051527,994.0107099,1041.818334,1005.30392,1012.883926,914.4425093,922.7397075,Usp29,protein_coding,981.8665177,0.030737658,0.086200716,0.356582402,0.721404454,0.999933842
ENSMUSG00000051537,76.23680961,84.63683281,73.5588234,69.21007303,40.44217486,75.61765045,Gm5124,transcribed_processed_pseudogene,69.95039403,0.264917057,0.279330155,0.948401211,0.342925243,0.999933842
ENSMUSG00000051548,35.18621982,25.30379538,40.866013,35.15432281,17.97429994,26.56836367,Gm6365,processed_pseudogene,30.17550244,-0.126919437,0.409085671,-0.310251486,0.756369721,0.999933842
ENSMUSG00000051550,256.0774887,249.5477751,285.1539574,309.7974698,216.814993,299.4050214,Zfp579,protein_coding,269.4661175,0.173841384,0.149852852,1.160080586,0.246015998,0.999933842
ENSMUSG00000051557,60.59848969,92.48973482,90.81336223,85.68866185,52.79950606,58.24602805,Pusl1,protein_coding,73.43929712,0.206762389,0.281864425,0.733552624,0.463221444,0.999933842
ENSMUSG00000051579,487.7201025,503.4582735,533.9825699,524.0191244,556.0799043,519.1049517,Tceal8,protein_coding,520.7274877,-0.028555405,0.103817164,-0.275054762,0.783274167,0.999933842
ENSMUSG00000051586,1273.545678,1324.522806,1291.366011,1282.03421,1063.853877,1357.030267,Mical3,protein_coding,1265.392142,0.125891959,0.086569659,1.45422728,0.145883304,0.999933842
ENSMUSG00000051590,18.5705049,7.852902013,21.79520693,8.788580703,7.863756222,29.63394409,Map3k19,protein_coding,15.75081581,-0.075000543,0.621081945,-0.120757886,0.903882808,0.999933842
ENSMUSG00000051606,18.5705049,17.45089336,16.3464052,15.38001623,13.48072495,19.41534268,2010001K21Rik,pseudogene,16.77398122,0.107871505,0.503003532,0.214454767,0.830192437,0.999933842
ENSMUSG00000051615,1192.421894,1242.503607,1241.418662,1189.754113,1396.378426,1174.117302,Rap2a,protein_coding,1239.432334,-0.085206237,0.082415561,-1.033861026,0.301201137,0.999933842
ENSMUSG00000051617,37.14100981,41.88214407,29.96840953,26.36574211,32.57841863,32.69952452,Krt9,protein_coding,33.43920811,0.026572489,0.367745977,0.072257727,0.942396805,0.999933842
ENSMUSG00000051652,579.595232,555.8109536,558.5021777,439.4290351,504.403792,544.6514552,Lrrc3,protein_coding,530.3987743,-0.091972814,0.115536404,-0.796050511,0.426002677,0.999933842
ENSMUSG00000051671,69.39504464,73.29375212,64.47748718,58.22434716,51.67611232,67.44276932,Coa6,protein_coding,64.08491879,0.100342205,0.267847614,0.374624227,0.707939953,0.999933842
ENSMUSG00000051674,2064.258229,2234.586895,2111.410672,2430.042564,2410.802979,2068.244926,Dcun1d4,protein_coding,2219.891044,0.032186585,0.08072659,0.398711073,0.690106108,0.999933842
ENSMUSG00000051675,1424.064508,1367.277495,1443.024326,1430.341509,1461.535264,1352.942827,Trim32,protein_coding,1413.197655,-0.060841025,0.071410861,-0.851985589,0.39422209,0.999933842
ENSMUSG00000051678,114.3552144,122.1562535,130.7712416,110.9558314,105.5990121,138.9729792,Pcdhb6,protein_coding,120.468422,0.082904745,0.200164381,0.414183304,0.678739868,0.999933842
ENSMUSG00000051695,912.8869253,820.1919881,794.6169195,946.9695707,936.9103842,864.4936794,Pcbp1,protein_coding,879.3449112,-0.006971289,0.095239983,-0.073197082,0.941649288,0.999933842
ENSMUSG00000051703,263.8966486,224.2439797,237.0228754,190.0530577,239.2828679,257.5087556,Tmem198,protein_coding,235.3346975,-0.138624175,0.15365545,-0.902175453,0.366963672,0.999933842
ENSMUSG00000051705,441.7825377,490.3701035,428.6390697,446.0204707,470.7019796,466.9900845,Senp8,protein_coding,457.4173743,0.068096957,0.108693227,0.626505985,0.530983113,0.999933842
ENSMUSG00000051721,153.4510142,143.9698702,133.4956425,137.3215735,135.9306433,128.7543778,BC068281,protein_coding,138.8205202,-0.043486239,0.182344802,-0.238483569,0.811506058,0.999933842
ENSMUSG00000051726,112.4004244,107.3229942,120.7817718,88.98437962,133.6838558,118.5357764,Kcnf1,protein_coding,113.6182004,-0.216618665,0.206280583,-1.050116603,0.293664506,0.999933842
ENSMUSG00000051730,76.23680961,70.67611812,87.18082774,61.52006492,68.52701851,80.72695115,Mettl5,protein_coding,74.14463167,-0.125601708,0.250279044,-0.501846683,0.615775372,0.999933842
ENSMUSG00000051735,18.5705049,7.852902013,9.989469845,5.492862939,7.863756222,8.174881129,Rinl,protein_coding,9.657396176,-0.758136926,0.689945899,-1.098835325,0.271839901,0.999933842
ENSMUSG00000051736,106.5360545,85.50937748,70.83442254,99.97010549,87.62471219,100.1422938,Fam229b,protein_coding,91.76949433,0.107414954,0.233848492,0.459335673,0.645993134,0.999933842
ENSMUSG00000051747,181.7954691,215.518533,222.4927375,206.5316465,222.4319617,232.9841122,Ttn,protein_coding,213.6257433,0.064610418,0.154966516,0.416931473,0.676728532,0.999933842
ENSMUSG00000051768,94.80731451,90.74464549,92.62962947,105.4629684,96.61186216,91.96741271,Xrcc1,protein_coding,95.37063879,0.019118067,0.215783407,0.088598413,0.929401069,0.999933842
ENSMUSG00000051777,46.91495976,39.26451007,43.59041387,48.33719387,38.19538736,32.69952452,Iqcj,protein_coding,41.50033157,-0.102573725,0.329409983,-0.311386206,0.755507039,0.999933842
ENSMUSG00000051786,446.6695127,434.5272447,409.5682636,347.1489378,431.3831985,437.3561404,Tubgcp6,protein_coding,417.7755496,-0.076208726,0.122065009,-0.624329009,0.532411537,0.999933842
ENSMUSG00000051790,1928.400325,1967.588227,1943.405952,2214.722337,1944.594574,1993.649135,Nlgn2,protein_coding,1998.726758,0.085735242,0.070246818,1.220485768,0.222280781,0.999933842
