gene_names,ApoE.2,ApoE.3,ApoE.4,ApoE.5,ApoE.6,WT.1,WT.2,WT.3,WT.5,WT.6,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Tlr2,377.7321463,472.1299547,644.4535464,326.776272,751.6023047,267.575334,412.596695,246.7230853,393.537849,296.4469115,397.3837261,0.670529944,0.2359149,2.842253468,0.004479586,0.095604961
Tbp,699.6917609,701.6114467,609.7449857,754.3794235,764.356768,787.101165,826.2121472,811.6831938,826.9685759,890.3700642,750.0696634,-0.231747901,0.081602671,-2.839954865,0.004511992,0.096178126
Srd5a3,416.6039108,433.5695401,479.3533657,453.1135668,529.3102291,417.9643903,389.1652777,349.2263962,406.4760797,372.6172985,422.8599985,0.255140268,0.089860371,2.839296844,0.004521307,0.096258303
Haao,45.63207137,38.56041463,87.24043642,46.16170385,41.90752244,33.20277867,31.58147542,13.11088859,34.50194841,28.82122751,34.67781747,0.871528857,0.307045324,2.838437158,0.004533505,0.096399551
Kmo,115.7702551,77.12082926,68.47905224,53.45039393,153.9645933,46.87451107,46.86283449,33.37317096,59.30022382,49.40781859,72.15163639,0.993312117,0.350009364,2.837958689,0.004540306,0.096425858
C130026I21Rik,76.05345228,71.47784175,68.47905224,88.67906266,125.7225673,59.56969115,46.86283449,27.41367615,48.51836495,65.87709145,66.15494569,0.788857406,0.278029518,2.837315307,0.004549466,0.09646461
Slc35c1,474.0665192,431.6885443,466.2203968,421.5292431,391.7442315,381.8319547,339.2461714,325.3884169,363.3486442,392.1745601,402.6936255,0.27789174,0.097950985,2.837048943,0.004553263,0.09646461
9030025P20Rik,571.2459304,411.938088,402.4316906,442.1805316,145.7652955,247.0677354,202.732697,244.3392874,250.139126,229.5404905,275.2009518,0.749638583,0.264381948,2.835437851,0.004576292,0.096834111
Ctsd,26494.48766,25755.53548,28021.06534,19257.93398,47878.43336,21112.08447,18712.53356,17936.88749,16739.91409,23200.05882,24578.64635,0.593369349,0.209396838,2.833707307,0.004601145,0.097241279
Sfrp4,2744.684589,2623.048693,5684.699405,2248.56089,7556.108503,1876.933547,2473.542655,1691.304628,3008.138627,1911.464982,2916.867543,0.928158593,0.327592837,2.833268891,0.004607461,0.097256152
Rnf103,1795.706512,1975.986125,1887.395248,1878.052478,1843.930987,1924.784611,2085.396135,2191.902193,2198.421025,2148.210779,1952.770247,-0.168999704,0.059720746,-2.829832458,0.004657239,0.09818728
Podn,2024.711907,2908.96006,2782.313273,3340.649621,3335.292167,3753.867094,4161.623454,3466.042184,3726.210428,3751.906224,3171.361878,-0.390388455,0.137987698,-2.829154049,0.004667123,0.098276109
Diap3,66.75803033,75.23983342,121.9489971,95.96775275,113.8791371,59.56969115,36.67526178,76.28153363,51.75292261,64.8477619,74.60477906,0.714454364,0.252615698,2.828226312,0.00468067,0.09844177
Hist1h2ab,41.40687957,24.45294586,23.45173022,20.65128857,69.23851534,17.57794165,11.20632999,20.26228237,19.40734598,18.52793197,28.37038613,1.054140181,0.372913817,2.826766225,0.004702064,0.098771843
Fam217a,67.60306869,94.9902897,51.59380648,105.6860062,107.5019054,117.1862777,139.5697462,121.5736942,119.6786335,119.4022283,100.9694508,-0.536592129,0.18985908,-2.826265294,0.004709424,0.098806685
Slc30a1,1532.054544,1149.288456,1283.278678,1154.042596,1179.78786,1595.686481,1727.812333,1406.440776,1313.230411,1770.446833,1397.669511,-0.310672163,0.109952637,-2.825508964,0.004720557,0.098920493
Ccdc148,317.7344228,168.3491273,216.6939872,128.7668581,187.6728179,111.3269638,112.0632999,108.4628056,107.8185888,118.3728987,158.5191437,0.870788192,0.3083229,2.824273487,0.004738793,0.098982659
Nav1,9314.857827,9235.689553,11847.81411,8889.772337,6295.238697,6816.335151,6243.963317,6890.367905,7349.993197,5725.130979,7874.330228,0.464930184,0.164582098,2.824913454,0.004729339,0.098982659
Spsb4,243.3710473,79.0018251,127.5774124,31.58432369,81.0819456,38.08554024,59.08792175,41.7164637,42.04924962,41.17318216,84.615666,1.343564547,0.475741657,2.824147368,0.004740658,0.098982659
Slco5a1,124.2206387,91.22829803,126.6393432,69.24255578,70.14954844,55.66348189,42.7878054,48.86785748,49.59655084,51.4664777,79.22085227,0.956784303,0.338953479,2.822759938,0.004761221,0.099292366
Slc43a3,4936.714091,6482.852147,6043.979912,6887.812127,7404.877009,7255.783692,9506.024101,8591.207725,8219.011022,10044.19779,7270.861842,-0.457879281,0.162311685,-2.820987791,0.004787602,0.099602822
Nr1d1,4127.167344,5416.327509,6168.743117,5132.452599,3469.214032,5027.291312,2722.11943,1733.021092,1148.26797,2435.393725,4375.978297,0.895815309,0.31784482,2.818404617,0.004826295,0.100287397
Ngf,272.9473898,324.4717816,590.9836015,253.8893712,390.8331984,227.5366891,286.2707933,169.2496527,189.7607162,181.1620015,277.7236199,0.79834871,0.283343477,2.81760046,0.004838398,0.100381902
Prrx2,53.23741659,127.9077168,150.0910734,98.39731611,180.3845531,55.66348189,57.05040721,67.93824089,104.5840311,31.90921617,87.60226038,0.945594023,0.335634442,2.817333095,0.004842428,0.100381902
Tspan1,31.26641927,29.15543545,23.45173022,40.08779545,15.48756264,51.75727263,46.86283449,53.63545333,47.44017906,43.23184127,34.5520196,-0.811152712,0.288227019,-2.81428408,0.004888601,0.101217979
Zfyve19,641.3841142,502.2258881,455.9016355,557.5847913,557.5522551,459.9561398,443.1594131,417.164637,486.2618354,437.4650604,506.6549695,0.274754452,0.097725316,2.811497193,0.004931152,0.101855621
Dido1,5626.265392,6529.877043,6273.806868,6841.650424,5619.25214,7357.345133,6875.592826,7370.703187,7130.043276,7484.255187,6650.083796,-0.229751388,0.081786516,-2.809159755,0.004967099,0.102301706
Pcdh20,343.930612,81.82331885,132.2677584,133.6259848,179.47352,246.0911831,586.8041884,356.3777899,310.5175357,595.9818118,276.4902466,-1.265531941,0.450472355,-2.809344296,0.004964253,0.102301706
Unc13d,278.01762,247.3509524,194.1803262,155.4920551,266.9326973,141.6000855,152.8135907,174.0172486,164.9624408,91.6103303,189.7810296,0.658820657,0.234544047,2.808942135,0.004970458,0.102301706
Dnajc13,5362.613424,6255.251651,6035.537289,5935.42329,5216.575511,4894.480197,5034.698436,5092.984269,5269.094433,5245.463407,5431.792558,0.173616098,0.061836073,2.807683135,0.00498993,0.102459105
Gpr65,90.41910437,83.70431468,149.1530042,37.65823209,225.0251749,67.38210966,59.08792175,47.67595852,53.90929439,56.61312547,88.97134206,1.043267572,0.371544434,2.807921408,0.004986239,0.102459105
Ablim1,10293.41225,8981.755115,9626.46622,9783.851653,9488.409701,11982.29689,11722.83992,10867.73474,9780.224188,12750.30519,10554.34367,-0.245367979,0.087442738,-2.806041818,0.005015418,0.102739006
Cdh26,21.97099732,18.80995836,35.64662993,10.93303512,27.3309929,45.89795875,55.01289266,44.10026163,49.59655084,26.7625684,30.72273648,-0.936706835,0.333794978,-2.806234053,0.005012427,0.102739006
Irf4,2885.805995,1647.752352,1398.66119,1552.490987,4184.375013,4024.372085,4791.215448,7520.882456,8227.636509,7695.267746,4732.462592,-1.466967864,0.522890894,-2.805495146,0.005023934,0.10279194
Slc25a13,70.13818377,86.52580844,84.42622879,27.93997865,128.4556666,52.73382495,35.6565045,42.90836267,29.11101897,41.17318216,60.86375319,0.98332983,0.350712365,2.803807131,0.005050311,0.103209767
AI115009,5.91526851,2.821493753,8.442622879,15.79216184,7.288264773,22.46070322,36.67526178,21.45418133,7.547301214,20.58659108,13.35243837,-1.462996813,0.521895935,-2.803234736,0.005059283,0.103271351
Arl13a,35.49161106,44.20340214,37.52276835,31.58432369,20.95376122,19.53104628,16.30011634,21.45418133,18.32916009,5.14664777,22.61715988,1.076624548,0.38434662,2.801181259,0.005091591,0.103464996
Ccdc85b,679.4108403,683.7419862,767.3406128,758.0237685,585.7942811,951.1619537,984.1195243,818.8345876,828.0467618,942.8658714,785.7594928,-0.382108207,0.136400666,-2.801366137,0.005088675,0.103464996
Ptgfrn,2580.747147,2971.97342,4427.686665,3726.950195,3601.313831,2339.819344,2753.700905,2454.119965,2862.583532,2722.57667,2881.91853,0.398166158,0.142145641,2.801114096,0.005092651,0.103464996
Tmem204,756.309331,1103.204058,767.3406128,1379.991989,1218.962283,1349.595298,1600.467674,1388.562292,1303.526738,1751.918901,1250.861613,-0.501560221,0.179016974,-2.801746718,0.005082676,0.103464996
Vps9d1,844.1933203,794.7207405,826.4389729,888.0054083,829.951151,777.3356418,692.7549446,756.8558415,762.2774226,721.5600173,807.4512657,0.171939734,0.061454111,2.797855681,0.005144309,0.10439213
Kif2c,29.57634255,22.57195003,30.01821468,10.93303512,57.39508508,16.60138934,5.093786358,14.30278756,3.234557663,15.43994331,20.62938586,1.466495396,0.524446464,2.796272829,0.005169574,0.104782125
Rtp4,603.3573881,286.8518649,280.4826934,264.8224063,338.9043119,237.3022123,281.1770069,154.9468652,169.2751844,223.3645132,300.2452825,0.735359238,0.263217122,2.793736339,0.005210294,0.105361022
Atp2b1,5827.384521,5900.683936,6580.5555,5532.115772,5370.540104,4653.271776,4991.910631,4694.890015,5177.448633,4812.115665,5311.972931,0.263864061,0.094476711,2.792900584,0.005223774,0.105510501
Milr1,102.2496414,127.9077168,158.5336963,76.53124586,193.1390165,86.91315593,80.48182445,81.04912948,90.56761457,71.02373922,100.1546235,0.686421226,0.245895109,2.791520456,0.005246104,0.105838166
Rab31,2271.463108,2581.666784,3118.14205,1794.232542,3339.847332,1871.074233,2119.015125,1663.890952,2081.976949,1764.270856,2150.951119,0.46432188,0.166400181,2.790392877,0.005264412,0.106084019
Gdf15,33.80153435,43.26290422,95.6830593,37.65823209,115.7012033,30.27312173,22.41265997,30.98937304,44.2056214,16.46927286,46.74042746,1.179417414,0.423081389,2.787684459,0.005308622,0.106850667
Upk3b,48.16718644,9.404979178,3.752276835,3.644345041,6.377231676,140.6235332,11.20632999,13.11088859,14.01641654,490.9901972,110.0281318,-3.226340448,1.159174511,-2.783308654,0.005380759,0.108146738
Xpo5,1928.377534,1912.972765,1918.351532,2163.526173,1920.457768,1675.763771,1695.2121,1792.61604,1898.685348,1757.065549,1884.643896,0.157798455,0.056700373,2.783023208,0.005385495,0.108146738
Fam111a,554.3451633,574.6442278,469.0346044,438.5361866,796.2429264,454.0968259,409.5404232,380.2157692,336.393997,452.9050038,500.9654392,0.479040142,0.172271502,2.780727726,0.00542372,0.108788282
Tesk2,247.5962391,236.0649774,271.1020013,224.7346109,259.6444325,324.2153682,308.6834533,261.0258729,285.7192602,298.5055707,261.4736675,-0.254136923,0.091413924,-2.780067978,0.005434752,0.10888353
Pola2,544.204703,465.5464693,530.009103,543.0074111,555.7301889,620.1107193,683.5861292,675.806712,577.9076358,629.949687,592.3245599,-0.272560515,0.098092364,-2.77861092,0.005459187,0.109120776
Ugdh,1508.39347,2188.538655,2515.901618,1673.969155,2600.999491,1471.664337,1604.542703,1594.760812,1568.760467,1428.709421,1740.294359,0.451918084,0.162634039,2.778742307,0.00545698,0.109120776
Irf9,1221.925467,1103.204058,912.7413401,1065.363534,1208.029886,960.9274768,1049.31999,798.5723052,811.8739735,899.6340302,1030.831737,0.285697418,0.102919433,2.775932689,0.00550436,0.109896963
Zfp747,315.1993078,271.8038982,275.7923474,338.9240888,309.7512528,401.363001,376.9401905,337.3074065,391.3814772,387.0279123,330.0113248,-0.327902059,0.118157925,-2.77511693,0.005518186,0.110046226
Ccna2,104.7847565,93.10929386,128.5154816,88.67906266,160.341825,91.7959175,60.10667902,79.85723052,88.41124279,78.2290461,100.1909702,0.534191994,0.192661694,2.772694374,0.005559431,0.110741303
5031414D18Rik,90.41910437,58.3108709,135.0819661,36.44345041,102.9467399,46.87451107,44.82531995,54.8273523,46.36199317,51.4664777,71.45296719,0.799445224,0.288399976,2.772001698,0.005571275,0.110849815
St6galnac3,355.761149,342.3412421,413.6885211,586.7395516,403.5876618,321.2857113,328.0398414,265.7934687,239.3572671,250.1270816,390.8447619,0.579553972,0.209133171,2.771219743,0.005584672,0.11098896
Manf,1495.717895,1630.823389,1148.196712,1156.47216,1724.585652,843.7411992,1013.663485,1030.992603,1189.239034,1051.974804,1243.291353,0.480751072,0.173633234,2.768773355,0.005626776,0.111697631
Pspc1,1275.162883,1271.553185,1270.145709,1332.615503,1207.118853,1408.188437,1499.610704,1519.671178,1385.468866,1443.120035,1389.78176,-0.191257622,0.069097604,-2.767934205,0.005641284,0.111857502
Adam10,3810.277959,4528.497474,5052.440758,4808.105891,4055.008313,3679.649119,3950.740699,3995.245324,3500.869577,3914.540294,4004.691609,0.224713213,0.081272111,2.764948654,0.005693176,0.11275741
Cwc25,777.4352899,706.3139363,814.2440732,703.3585929,725.1823449,852.53017,817.0433318,825.9859813,883.034242,869.7834731,778.7674786,-0.187948965,0.068071887,-2.761036512,0.005761823,0.113809523
Pld4,557.7253167,536.0838131,717.6229447,434.8918416,1084.129385,550.775505,339.2461714,294.3990439,302.9702345,383.9399236,530.7750176,0.831568508,0.301246211,2.76042811,0.005772566,0.113809523
Sdf2,1336.005645,1270.612687,1318.925308,1209.922554,1500.47151,1125.964818,1196.021037,1179.979973,1104.062349,1177.55301,1253.763392,0.199407335,0.072231091,2.76068562,0.005768017,0.113809523
Trmt61a,421.674141,328.2337733,383.6703064,349.8571239,371.7015034,322.2622636,299.5146378,312.2775283,282.4847026,269.6843431,348.4650351,0.321338563,0.11637255,2.761291758,0.005757322,0.113809523
Zfp830,618.5680785,756.1603259,784.2258585,737.37248,691.4741203,785.1480603,875.1124963,933.256888,912.145261,846.1088934,785.4426694,-0.278688846,0.100998452,-2.759337798,0.005791863,0.114060214
Fxyd5,1644.444646,1390.99642,2214.781402,1184.412138,2065.31203,1034.1689,1220.471211,1338.502535,1312.152225,1254.752726,1446.70848,0.465121208,0.168653489,2.757851082,0.00581827,0.114061985
Ibsp,4.225191793,84.6448126,818.9344193,46.16170385,306.1071204,27.34346479,36.67526178,29.79747407,89.48942868,44.26117082,108.0286422,2.469403172,0.895349973,2.758031212,0.005815065,0.114061985
P4ha3,118.3053702,72.41833967,148.214935,48.59126721,100.2136406,52.73382495,48.90034903,47.67595852,77.62938392,36.02653439,74.82349262,0.895444605,0.324669424,2.758019507,0.005815273,0.114061985
Slc4a1,12.67557538,6.583485425,2.814207626,3.644345041,30.97512528,25.39036016,29.54396087,30.98937304,115.36589,45.29050038,29.57563038,-2.11220197,0.765887046,-2.757850496,0.00581828,0.114061985
Ccl9,1228.685773,1833.030442,2106.903443,1113.954801,3467.391966,1183.581404,1172.58962,1224.080235,1037.214824,1374.154955,1499.161156,0.702643417,0.255040266,2.755029342,0.005868687,0.114852599
Kif20a,140.2763675,156.1226544,170.728596,151.84771,163.0749243,130.8580101,97.80069807,109.6547046,105.662217,142.0474784,134.9892808,0.414544736,0.150478027,2.754852279,0.005871864,0.114852599
3110001I22Rik,295.7634255,300.9593337,304.8724929,310.9841102,229.5803403,466.792006,390.184035,406.4375464,302.9702345,443.6410378,340.7869331,-0.480013293,0.174461123,-2.751405497,0.005934014,0.115437131
Adrbk1,3639.580211,3153.489518,3356.411629,3137.78108,3343.491464,2895.477611,2850.482846,2825.992441,3127.81726,2887.269399,3211.643458,0.189527768,0.068876012,2.751723897,0.005928248,0.115437131
Fhl3,440.2649848,566.1797465,592.8597399,500.4900523,701.4954844,326.1684728,283.2145215,394.5185567,445.2907716,441.5823787,495.5577731,0.567656336,0.206261999,2.752113032,0.005921208,0.115437131
Plaur,296.6084639,404.4141047,609.7449857,438.5361866,552.9970896,277.3408571,310.7209678,288.439549,355.8013429,328.3561277,383.5213988,0.560746153,0.203807782,2.751348096,0.005935054,0.115437131
Sympk,3100.445738,2873.221139,2808.579211,3066.108961,3086.580131,3405.237918,2949.302301,3491.072063,3487.931347,3613.976064,3279.252979,-0.182312342,0.066230034,-2.752714,0.00591035,0.115437131
Flt1,4989.106469,4732.585522,4772.896134,6725.031382,4149.755755,6173.763728,6695.272789,7216.948221,5686.352372,7803.347349,5924.647494,-0.404524599,0.147088148,-2.750218862,0.005955547,0.115705866
Emp1,2701.587633,5108.78469,6948.278629,4416.94619,6226.000182,3542.931795,3762.270604,3230.04619,3221.619433,3624.26936,4123.198556,0.54736527,0.19920383,2.747764795,0.006000304,0.116444861
Gpr132,70.98322212,62.07286258,70.35519066,44.94692217,102.9467399,62.49934809,42.7878054,23.83797926,24.79827542,39.11452305,65.18929009,0.861203378,0.313626053,2.745956117,0.006033483,0.116827113
Naip2,508.7130919,551.1317798,624.754093,485.9126721,716.0720139,407.2223149,496.1347912,462.4567976,420.4924962,465.2569584,514.4501193,0.35954122,0.130931973,2.746015445,0.006032392,0.116827113
Snrk,8307.572104,8318.704083,7372.285912,10624.48058,9018.316623,10524.30429,10425.96192,11733.05339,10274.03332,14091.52159,10558.84272,-0.386585533,0.140878683,-2.744102403,0.006067661,0.117357768
Fbxo3,3410.574815,3167.596987,2476.502711,2953.134265,3535.719448,3932.576168,3829.508584,3607.878161,3691.70848,4021.590567,3347.777488,-0.295883603,0.107878277,-2.742754245,0.006092626,0.117709271
Ccr2,1042.777335,886.8895365,563.7795945,251.4598078,1689.055361,541.0099819,487.9847331,239.5716916,141.2423513,442.6117082,616.7595796,1.259138042,0.459257358,2.741682892,0.006112532,0.117831125
Col11a2,260.2718145,300.9593337,1870.510002,362.0049407,191.3169503,158.2014748,196.6201534,232.4202978,244.7481965,294.3882524,398.9377953,1.406235048,0.512880838,2.74183581,0.006109687,0.117831125
Trim17,37.18168778,34.79842296,30.01821468,43.73214049,20.04272812,65.42900503,66.21922265,78.66533156,34.50194841,56.61312547,40.14119,-0.867446927,0.316481689,-2.740907161,0.006126982,0.117978436
Ppt1,3229.736607,4309.361459,4069.344228,3788.904061,4330.140308,3120.084643,3237.610609,3148.99706,3724.054056,2997.407661,3421.246495,0.281718552,0.102920925,2.737233,0.006195839,0.118907967
Tmem184a,29.57634255,27.27443962,31.8943531,52.23561225,72.88264773,36.13243561,6.112543629,7.151393778,11.86004476,18.52793197,27.73734317,1.412433276,0.515937489,2.73760544,0.006188828,0.118907967
Cyp39a1,391.25276,313.1858066,353.6520917,276.9702231,286.9754254,370.113327,522.6224803,410.0132433,471.1672329,398.3505374,365.9069862,-0.419635978,0.153435783,-2.734929047,0.006239372,0.119610977
Grin3b,48.16718644,47.96539381,45.96539123,42.51735881,40.99648935,68.35866197,60.10667902,88.20052326,97.0367299,100.8742963,66.7609399,-0.875932629,0.32034719,-2.734322813,0.006250873,0.119699034
Actr5,408.9985656,410.0570922,402.4316906,444.610095,389.9221653,503.900994,486.9659758,532.7788365,580.0640076,482.7555608,468.44247,-0.331657306,0.121329009,-2.733536766,0.006265813,0.119818042
Gga2,2972.844946,2753.777903,3065.610174,2938.556885,2556.358869,2373.022123,2239.228483,2250.305242,2803.283308,2244.967757,2602.010411,0.262390153,0.095998675,2.733268482,0.006270919,0.119818042
