ensembl_id,BR-A-Control,BR-B-Control,BR-C-Control,TH-A-Control,TH-B-Control,TH-C-Control,external_gene_id,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000081265,17.97878048,20.91767743,15.96955204,14.4362413,28.33981268,22.44061036,Gm11282,processed_pseudogene,20.01377905,-0.25204016,0.478620523,-0.52659706,0.598473434,0.999707677
ENSMUSG00000081270,39.3285823,58.10465953,46.76797383,52.64982122,51.95632324,55.61368656,Gm11653,processed_pseudogene,50.73684111,-0.152064884,0.298083274,-0.510142292,0.609951778,0.999707677
ENSMUSG00000081277,12.36041158,15.10721148,19.39159891,15.28543197,24.40372758,17.56221681,Gm15285,processed_pseudogene,17.35176639,-0.29347531,0.506708228,-0.579180076,0.562467673,0.999707677
ENSMUSG00000081289,111.2437042,119.6955986,100.3800414,110.3947864,100.7637784,110.2516944,Gm14857,processed_pseudogene,108.7882672,0.044721956,0.204191715,0.219019445,0.8266349,0.999707677
ENSMUSG00000081295,92.14124997,128.9923442,84.41048935,97.65692645,91.31717419,95.61651373,Gm6275,processed_pseudogene,98.35578297,0.102062081,0.227481904,0.448660222,0.653676784,0.999707677
ENSMUSG00000081309,43.82327742,39.51116848,44.48660925,41.61034257,40.14806796,48.78393557,Gm12397,processed_pseudogene,43.06056688,-0.026887513,0.316412137,-0.084976239,0.932280281,0.999707677
ENSMUSG00000081339,20.22612804,15.10721148,28.51705721,18.68219463,25.1909446,22.44061036,Gm16044,processed_pseudogene,21.69402439,-0.054921665,0.456261981,-0.120373092,0.904187606,0.999707677
ENSMUSG00000081352,23.59714938,23.24186381,20.53228119,32.26924526,23.61651057,26.34332521,Gm12389,processed_pseudogene,24.9333959,-0.286874995,0.416339371,-0.689041236,0.490797318,0.999707677
ENSMUSG00000081390,94.38859753,83.67070972,117.4902757,105.2996424,102.3382125,90.73812017,Gm14538,processed_pseudogene,98.987593,-0.015202382,0.221452748,-0.068648423,0.945269474,0.999707677
ENSMUSG00000081402,17.97878048,24.403957,12.54750517,14.4362413,14.16990634,12.68382325,Gm15455,processed_pseudogene,16.03670226,0.40878822,0.523016275,0.781597512,0.434451149,0.999707677
ENSMUSG00000081413,51.68899389,51.13210039,37.64251552,41.61034257,33.85033181,43.90554202,Gm14088,processed_pseudogene,43.30497103,0.23844038,0.322756913,0.738761497,0.460051836,0.999707677
ENSMUSG00000081418,49.44164633,46.48372762,38.78319781,50.10224922,43.29693604,45.85689944,Gm14830,processed_pseudogene,45.66077608,-0.047305565,0.308865202,-0.153159257,0.878272687,0.999707677
ENSMUSG00000081436,32.58653962,38.34907529,26.23569264,28.02329194,29.91424672,20.48925294,Gm5912,processed_pseudogene,29.26634986,0.302673371,0.391000168,0.774100362,0.438871443,0.999707677
ENSMUSG00000081451,29.21551828,29.05232977,18.25091662,25.47571994,25.97816162,20.48925294,Gm12734,processed_pseudogene,24.74364986,0.085172053,0.423373913,0.201174542,0.840562097,0.999707677
ENSMUSG00000081470,60.67838413,62.75303229,50.1900207,54.34820255,55.89240834,58.54072269,Gm14131,processed_pseudogene,57.06712845,0.041521939,0.276566081,0.15013388,0.880658991,0.999707677
ENSMUSG00000081476,25.84449694,15.10721148,20.53228119,29.72167327,15.74434038,14.63518067,Itpa-ps1,processed_pseudogene,20.26419732,0.03132443,0.489165789,0.064036429,0.94894122,0.999707677
ENSMUSG00000081487,29.21551828,32.53860934,30.79842179,28.02329194,37.78641691,25.3676465,Gm13689,processed_pseudogene,30.62165079,0.015609208,0.379162482,0.041167596,0.967162286,0.999707677
ENSMUSG00000081505,20.22612804,19.75558424,23.95432806,22.07895728,18.89320845,23.41628908,Gm8644,processed_pseudogene,21.38741586,-0.006945961,0.444348926,-0.015631772,0.987528158,0.999707677
ENSMUSG00000081516,134.8408536,118.5335054,141.4446038,156.2510823,128.3163741,130.7409473,Gm12470,processed_pseudogene,135.0212278,-0.072957829,0.189875628,-0.384240092,0.700800505,0.999707677
ENSMUSG00000081534,179.7878048,137.1269965,139.1632392,163.8937983,151.9328846,149.2788429,Slc48a1,protein_coding,153.5305944,-0.028060794,0.181722944,-0.15441525,0.87728233,0.999707677
ENSMUSG00000081553,242.7135365,206.8525879,242.9653275,247.1144835,202.3147738,263.4332521,Ccdc50-ps,processed_pseudogene,234.2323269,-0.038639517,0.156005131,-0.247681069,0.804381181,0.999707677
ENSMUSG00000081557,17.97878048,15.10721148,9.125458308,16.9838133,16.5315574,14.63518067,Gm5697,processed_pseudogene,15.06033361,-0.19138142,0.538642746,-0.355303068,0.722362557,0.999707677
ENSMUSG00000081583,21.34980182,29.05232977,29.6577395,22.92814795,27.55259566,27.31900392,Gm14769,processed_pseudogene,26.30993644,0.040953051,0.405072527,0.10110054,0.919470649,0.999707677
ENSMUSG00000081584,25.84449694,20.91767743,29.6577395,20.38057595,23.61651057,28.29468263,Gm12716,processed_pseudogene,24.7852805,0.084416743,0.41921274,0.201369699,0.840409507,0.999707677
ENSMUSG00000081585,29.21551828,31.37651615,30.79842179,20.38057595,29.91424672,30.24604006,Gm12926,processed_pseudogene,28.65521982,0.183505777,0.390663406,0.469728606,0.638548928,0.999707677
ENSMUSG00000081605,46.07062498,23.24186381,57.03411443,39.91196124,36.21198287,41.95418459,Gm15953,processed_pseudogene,40.73745532,0.10074436,0.360625765,0.27935985,0.77996868,0.999707677
ENSMUSG00000081611,51.68899389,45.32163443,41.06456239,48.40386789,46.44580411,37.07579104,Gm13651,processed_pseudogene,45.00010896,0.062428158,0.313644965,0.199040841,0.842230798,0.999707677
ENSMUSG00000081629,17.97878048,9.296745525,15.96955204,18.68219463,9.446604226,22.44061036,Eif3s6-ps1,processed_pseudogene,15.63574788,-0.214577766,0.556178428,-0.385807423,0.699639298,0.999707677
ENSMUSG00000081633,29.21551828,27.89023657,26.23569264,16.13462263,24.40372758,24.39196779,Gm8522,processed_pseudogene,24.71196092,0.361544825,0.419901045,0.861023877,0.389224893,0.999707677
ENSMUSG00000081643,16.8551067,15.10721148,11.40682289,18.68219463,11.80825528,15.61085938,Gm11605,processed_pseudogene,14.91174173,-0.085195703,0.538999704,-0.158062615,0.874407459,0.999707677
ENSMUSG00000081648,16.8551067,13.94511829,23.95432806,16.9838133,18.89320845,12.68382325,Gm13423,processed_pseudogene,17.21923301,0.167584139,0.506068085,0.331149392,0.740531645,0.999707677
ENSMUSG00000081651,22.4734756,16.26930467,19.39159891,22.92814795,19.68042547,15.61085938,Gm15530,processed_pseudogene,19.392302,-0.005216725,0.471626568,-0.011061135,0.991174671,0.999707677
ENSMUSG00000081661,57.30736279,56.94256634,60.45616129,64.53849052,62.97736151,46.83257815,Gm14450,processed_pseudogene,58.17575343,-0.001502777,0.27885412,-0.005389116,0.995700128,0.999707677
ENSMUSG00000081677,12.36041158,10.45883872,18.25091662,14.4362413,18.89320845,19.51357423,Mdk-ps1,processed_pseudogene,15.65219848,-0.361813197,0.530489082,-0.682037028,0.495215537,0.999707677
ENSMUSG00000081691,13.48408536,20.91767743,19.39159891,19.53138529,18.10599143,21.46493165,Gm11965,processed_pseudogene,18.81594501,-0.134423992,0.47788735,-0.281288031,0.77848949,0.999707677
ENSMUSG00000081700,24.72082316,22.07977062,21.67296348,24.62652928,19.68042547,28.29468263,Gm14337,processed_pseudogene,23.51253244,-0.078889238,0.427744573,-0.184430716,0.853675575,0.999707677
ENSMUSG00000081705,34.83388718,40.67326167,33.07978637,29.72167327,35.42476585,30.24604006,Gm12582,processed_pseudogene,33.99656907,0.18417048,0.355094036,0.518652699,0.604002952,0.999707677
ENSMUSG00000081712,65.17307925,81.34652334,70.72230189,73.87958784,70.06231468,63.41911625,Gm12096,processed_pseudogene,70.76715387,0.064800972,0.251168695,0.257997804,0.796408602,0.999707677
ENSMUSG00000081718,70.79144815,77.86024377,63.87820816,67.08606252,92.10439121,76.1029395,Gm8261,processed_pseudogene,74.63721555,-0.149194843,0.25160401,-0.592974821,0.553198003,0.999707677
ENSMUSG00000081729,169.6747408,153.3963012,173.3837079,147.7591757,159.8050548,173.6708106,Hspa9-ps1,processed_pseudogene,162.9482985,0.046724494,0.171032329,0.273191006,0.784706393,0.999707677
ENSMUSG00000081731,37.08123474,20.91767743,39.9238801,31.4200546,33.06311479,35.12443361,Calr-ps,processed_pseudogene,32.92173255,-0.022140366,0.376849615,-0.058751198,0.953150279,0.999707677
ENSMUSG00000081732,34.83388718,19.75558424,26.23569264,34.81681726,29.1270297,28.29468263,Gm15495,processed_pseudogene,28.84394894,-0.189932072,0.396799564,-0.478659983,0.632180538,0.999707677
ENSMUSG00000081733,19.10245426,38.34907529,29.6577395,28.8724826,36.21198287,20.48925294,Gm12852,processed_pseudogene,28.78049791,0.016779535,0.415620175,0.040372283,0.967796327,0.999707677
ENSMUSG00000081739,57.30736279,67.40140506,66.15957274,58.59415587,44.87137007,60.49208011,Mdm4-ps,processed_pseudogene,59.13765777,0.222856661,0.277231845,0.803863861,0.421475603,0.999707677
ENSMUSG00000081745,29.21551828,30.21442296,33.07978637,36.51519859,24.40372758,28.29468263,Gm15549,processed_pseudogene,30.28722274,0.053164316,0.38092114,0.139567774,0.889001504,0.999707677
ENSMUSG00000081752,40.45225608,36.02488891,29.6577395,44.15791457,33.85033181,28.29468263,Gm14680,processed_pseudogene,35.40630225,-0.005316461,0.359670426,-0.01478148,0.988206515,0.999707677
ENSMUSG00000081758,51.68899389,45.32163443,62.73752587,45.8562959,51.95632324,52.68665042,Gm11460,processed_pseudogene,51.70790396,0.087037886,0.293843778,0.296204624,0.767073818,0.999707677
ENSMUSG00000081775,32.58653962,34.86279572,39.9238801,37.36438925,33.06311479,32.19739748,Gm12420,processed_pseudogene,34.99968616,0.064268625,0.34939302,0.183943644,0.854057666,0.999707677
ENSMUSG00000081788,94.38859753,91.80536206,99.2393591,80.67311315,77.93448487,105.3733008,Gm5898,processed_pseudogene,91.56903626,0.117588249,0.227636574,0.516561317,0.605462425,0.999707677
ENSMUSG00000081805,15.73143292,13.94511829,18.25091662,21.22976662,17.31877441,15.61085938,Gm14335,processed_pseudogene,17.01447804,-0.178187395,0.500195722,-0.356235343,0.721664326,0.999707677
ENSMUSG00000081824,52.81266767,47.64582082,39.9238801,39.91196124,39.36085094,47.80825686,BC002163,processed_pseudogene,44.57723961,0.147207893,0.314528582,0.468027076,0.639765227,0.999707677
ENSMUSG00000081838,17.97878048,29.05232977,22.81364577,22.92814795,20.46764249,21.46493165,Gm13038,processed_pseudogene,22.45091302,0.105904603,0.43923591,0.241110986,0.809469098,0.999707677
ENSMUSG00000081845,21.34980182,26.72814338,14.82886975,25.47571994,27.55259566,26.34332521,Prkaca-ps1,processed_pseudogene,23.71307596,-0.336741362,0.433050921,-0.77760223,0.436803546,0.999707677
ENSMUSG00000081868,23.59714938,22.07977062,21.67296348,11.88866931,16.5315574,24.39196779,Gm12039,processed_pseudogene,20.027013,0.359696676,0.474656845,0.757803621,0.448568554,0.999707677
ENSMUSG00000081871,233.7241463,213.8251471,255.5128326,219.0911915,216.4846802,264.4089308,Gm11488,processed_pseudogene,233.8411547,0.009232477,0.152540206,0.060524877,0.951737603,0.999707677
ENSMUSG00000081888,52.81266767,61.5909391,57.03411443,54.34820255,49.59467219,66.34615238,Spcs2-ps,unprocessed_pseudogene,56.95445805,0.013784573,0.280843738,0.049082716,0.960853378,0.999707677
ENSMUSG00000081920,67.42042681,40.67326167,59.315479,61.99091853,52.74354026,62.44343754,Gm15359,processed_pseudogene,57.4311773,-0.078587015,0.289854017,-0.271126189,0.78629398,0.999707677
ENSMUSG00000081933,11.2367378,16.26930467,11.40682289,15.28543197,17.31877441,18.53789552,Gm14767,processed_pseudogene,15.00916121,-0.394066948,0.534499721,-0.737263149,0.460962338,0.999707677
ENSMUSG00000081967,19.10245426,24.403957,18.25091662,17.83300396,20.46764249,21.46493165,Gm14017,processed_pseudogene,20.25381766,0.047816346,0.457463655,0.104524907,0.916752804,0.999707677
ENSMUSG00000081975,17.97878048,17.43139786,15.96955204,21.22976662,14.16990634,21.46493165,Gm12482,processed_pseudogene,18.0407225,-0.141146238,0.488975691,-0.288656963,0.772843899,0.999707677
ENSMUSG00000081984,22.4734756,27.89023657,34.22046866,28.02329194,25.97816162,22.44061036,Dnajb3,protein_coding,26.83770746,0.142938702,0.403508167,0.354239923,0.723159086,0.999707677
ENSMUSG00000081985,34.83388718,33.70070253,41.06456239,42.45953324,40.93528498,38.05146975,Gng2-ps1,processed_pseudogene,38.50757334,-0.149224721,0.333772897,-0.447084596,0.654813981,0.999707677
ENSMUSG00000081999,40.45225608,38.34907529,37.64251552,43.3087239,33.85033181,35.12443361,Gm13461,processed_pseudogene,38.1212227,0.052398132,0.336350859,0.155784148,0.876203166,0.999707677
ENSMUSG00000082028,23.59714938,16.26930467,17.11023433,16.13462263,15.74434038,15.61085938,Gm1826,processed_pseudogene,17.41108513,0.263540701,0.493082896,0.534475446,0.593012633,0.999707677
ENSMUSG00000082044,56.18368901,44.15954124,46.76797383,54.34820255,54.3179743,56.58936527,Gm14284,processed_pseudogene,52.06112437,-0.166431765,0.289576368,-0.574742221,0.565465648,0.999707677
ENSMUSG00000082051,66.29675303,76.69815058,79.8477602,67.08606252,63.76457853,72.20022465,Gm16072,processed_pseudogene,70.98225492,0.135777103,0.249299072,0.544635412,0.586004294,0.999707677
ENSMUSG00000082100,14.60775914,15.10721148,22.81364577,11.88866931,15.74434038,17.56221681,Glns-ps1,processed_pseudogene,16.28730715,0.21989609,0.517615602,0.42482508,0.670964193,0.999707677
ENSMUSG00000082120,28.0918445,33.70070253,27.37637493,23.77733861,23.61651057,24.39196779,Gm15720,processed_pseudogene,26.82578982,0.312881666,0.396374184,0.789359344,0.429902011,0.999707677
ENSMUSG00000082122,14.60775914,22.07977062,18.25091662,11.03947864,11.02103826,20.48925294,Gm11809,processed_pseudogene,16.24803604,0.379390666,0.528921586,0.717290949,0.473194591,0.999707677
ENSMUSG00000082154,19.10245426,19.75558424,23.95432806,16.9838133,23.61651057,30.24604006,Gm16464,processed_pseudogene,22.27645508,-0.168510719,0.449376819,-0.374987565,0.707669715,0.999707677
ENSMUSG00000082183,25.84449694,33.70070253,49.04933841,44.15791457,34.63754883,31.22171877,Gm15994,processed_pseudogene,36.43528667,-0.021312942,0.366493306,-0.058153701,0.9536262,0.999707677
ENSMUSG00000082189,110.1200305,140.6132761,115.2089111,139.267269,123.593072,123.9111964,Gm4784,processed_pseudogene,125.4522925,-0.08083954,0.19596523,-0.412519812,0.679958463,0.999707677
ENSMUSG00000082194,19.10245426,25.56605019,28.51705721,29.72167327,16.5315574,31.22171877,Gm12444,processed_pseudogene,25.11008518,-0.075787059,0.435222483,-0.174134062,0.861760105,0.999707677
ENSMUSG00000082197,16.8551067,18.59349105,15.96955204,19.53138529,19.68042547,23.41628908,Gm8577,processed_pseudogene,19.00770827,-0.281955075,0.471383016,-0.598144323,0.549743638,0.999707677
ENSMUSG00000082208,17.97878048,29.05232977,10.2661406,16.13462263,17.31877441,15.61085938,Gm15379,processed_pseudogene,17.72691788,0.220795855,0.518161413,0.426114044,0.670024747,0.999707677
ENSMUSG00000082210,23.59714938,10.45883872,27.37637493,13.58705064,20.46764249,23.41628908,Gm14382,processed_pseudogene,19.8172242,0.101126028,0.500204397,0.202169411,0.839784286,0.999707677
ENSMUSG00000082229,964.1121033,1007.534796,863.4964924,1002.044984,917.895044,995.1922857,Nap1l2,protein_coding,958.3792844,-0.03967062,0.09070168,-0.4373747,0.661839629,0.999707677
ENSMUSG00000082247,22.4734756,16.26930467,17.11023433,18.68219463,16.5315574,22.44061036,Gm16074,processed_pseudogene,18.91789616,-0.040074881,0.476318778,-0.08413458,0.932949431,0.999707677
ENSMUSG00000082258,25.84449694,27.89023657,33.07978637,28.02329194,22.04207653,34.1487549,Gm15289,processed_pseudogene,28.50477388,0.05016926,0.394669239,0.12711723,0.898847614,0.999707677
ENSMUSG00000082272,32.58653962,38.34907529,27.37637493,26.32491061,25.1909446,31.22171877,Gm11675,processed_pseudogene,30.1749273,0.252036697,0.379532527,0.664071403,0.506644612,0.999707677
ENSMUSG00000082274,25.84449694,16.26930467,22.81364577,16.13462263,16.5315574,20.48925294,Gm14026,processed_pseudogene,19.68048006,0.293878851,0.469374112,0.626107925,0.531244154,0.999707677
ENSMUSG00000082286,291.0315091,247.5258496,273.7637493,266.6458687,218.0591142,273.1900392,Pisd-ps1,transcribed_unprocessed_pseudogene,261.7026883,0.102757284,0.147003786,0.699011139,0.48454507,0.999707677
ENSMUSG00000082304,16.8551067,16.26930467,30.79842179,16.13462263,18.89320845,11.70814454,Gm11198,processed_pseudogene,18.4431348,0.444589944,0.502677081,0.88444443,0.376456348,0.999707677
ENSMUSG00000082308,16.8551067,13.94511829,17.11023433,20.38057595,13.38268932,19.51357423,Gm15770,processed_pseudogene,16.8645498,-0.148213999,0.505679241,-0.29309884,0.769446604,0.999707677
ENSMUSG00000082319,222.4874085,211.5009607,215.5889525,219.0911915,194.4426037,204.8925294,Gm8822,processed_pseudogene,211.333941,0.071455638,0.150132346,0.475950985,0.634109298,0.999707677
ENSMUSG00000082321,116.8620731,97.61582801,142.5852861,119.7358837,104.6998635,121.9598389,Gm14253,processed_pseudogene,117.2431289,0.045967084,0.20882031,0.220127457,0.825771892,0.999707677
ENSMUSG00000082345,21.34980182,37.1869821,46.76797383,37.36438925,29.1270297,29.27036134,Gm13622,processed_pseudogene,33.51108967,0.135381347,0.385094015,0.351554015,0.725172757,0.999707677
ENSMUSG00000082367,40.45225608,31.37651615,42.20524468,32.26924526,42.50971902,50.735293,Gm12363,processed_pseudogene,39.92471236,-0.134045303,0.341637056,-0.392361722,0.694790965,0.999707677
ENSMUSG00000082381,56.18368901,65.07721867,60.45616129,51.80063055,73.99839977,63.41911625,Gm12928,processed_pseudogene,61.82253592,-0.060293387,0.273627458,-0.220348452,0.825599788,0.999707677
ENSMUSG00000082389,41.57592986,49.9700072,41.06456239,49.25305856,48.80745517,46.83257815,Mkrn1-ps1,processed_pseudogene,46.25059855,-0.1290675,0.305340083,-0.422700809,0.672513565,0.999707677
ENSMUSG00000082395,2.24734756,20.91767743,12.54750517,16.9838133,11.80825528,24.39196779,Gm15480,processed_pseudogene,14.81609442,-0.571524089,0.63719386,-0.896939103,0.369751413,0.999707677
ENSMUSG00000082396,11.2367378,22.07977062,18.25091662,14.4362413,14.16990634,14.63518067,Zfp389,processed_pseudogene,15.80145889,0.252895046,0.525589605,0.481164474,0.630399608,0.999707677
ENSMUSG00000082429,17.97878048,9.296745525,20.53228119,24.62652928,26.76537864,16.5865381,Gm13171,processed_pseudogene,19.29770887,-0.511964626,0.496770543,-1.030585716,0.302735137,0.999707677
ENSMUSG00000082431,139.3355487,138.2890897,150.5700621,128.2277904,121.2314209,145.376128,Tdpx-ps1,processed_pseudogene,137.1716733,0.11980525,0.184496278,0.649364047,0.516103097,0.999707677
ENSMUSG00000082467,40.45225608,59.26675272,45.62729154,40.76115191,44.87137007,37.07579104,Gm6743,processed_pseudogene,44.67576889,0.240345272,0.317918417,0.755996695,0.449651177,0.999707677
ENSMUSG00000082491,131.4698323,108.0746667,130.0377809,152.8543197,136.9757613,128.7895899,Gm5909,processed_pseudogene,131.3669918,-0.180371449,0.191468285,-0.942043477,0.346170381,0.999707677
ENSMUSG00000082509,17.97878048,13.94511829,11.40682289,19.53138529,14.95712336,9.756787115,Gm15673,processed_pseudogene,14.5960029,-0.035959225,0.553956913,-0.064913398,0.948242953,0.999707677
ENSMUSG00000082515,47.19429876,81.34652334,70.72230189,56.04658388,37.78641691,70.24886723,Gm12902,processed_pseudogene,60.55749867,0.286377057,0.308770741,0.927474721,0.353680111,0.999707677
ENSMUSG00000082519,29.21551828,37.1869821,44.48660925,37.36438925,36.99919989,50.735293,Vamp7-ps,processed_pseudogene,39.33133196,-0.169584882,0.343838922,-0.493210254,0.621864034,0.999707677
ENSMUSG00000082529,31.46286584,23.24186381,29.6577395,24.62652928,28.33981268,28.29468263,Gm11199,processed_pseudogene,27.60391562,0.055295337,0.393882776,0.140385262,0.888355602,0.999707677
ENSMUSG00000082534,68.54410059,72.04977782,65.01889045,80.67311315,73.99839977,76.1029395,Gm13712,unprocessed_pseudogene,72.73120355,-0.166546907,0.244660252,-0.680727274,0.496044075,0.999707677
ENSMUSG00000082536,28.0918445,20.91767743,31.93910408,24.62652928,22.04207653,30.24604006,Gm13456,processed_pseudogene,26.31054531,0.079539214,0.40998083,0.194007155,0.846170279,0.999707677
ENSMUSG00000082552,14.60775914,18.59349105,14.82886975,12.73785997,12.5954723,13.65950196,Gm11850,processed_pseudogene,14.5038257,0.301512114,0.53560726,0.562935077,0.573479094,0.999707677
ENSMUSG00000082554,22.4734756,15.10721148,19.39159891,28.8724826,13.38268932,6.82975098,Gm15806,processed_pseudogene,17.67620148,0.207814477,0.556950413,0.373129227,0.709052267,0.999707677
ENSMUSG00000082571,17.97878048,9.296745525,25.09501035,20.38057595,20.46764249,19.51357423,Gm8737,processed_pseudogene,18.7887215,-0.204055126,0.49961322,-0.408426193,0.682960806,0.999707677
ENSMUSG00000082575,173.0457621,180.1244445,167.6802964,161.3462263,152.7201017,172.6951319,Gm13050,processed_pseudogene,167.9353272,0.099334819,0.166290712,0.597356392,0.550269462,0.999707677
ENSMUSG00000082588,37.08123474,34.86279572,37.64251552,43.3087239,38.57363392,41.95418459,Gm15443,processed_pseudogene,38.90384807,-0.175189592,0.330582369,-0.529942334,0.596151913,0.999707677
ENSMUSG00000082660,12.36041158,8.134652334,18.25091662,19.53138529,14.16990634,14.63518067,Gm14612,processed_pseudogene,14.51374214,-0.31848361,0.558019014,-0.570739709,0.568176097,0.999707677
ENSMUSG00000082675,156.1906554,142.9374624,160.8362027,150.3067477,153.5073187,149.2788429,Gm6382,processed_pseudogene,152.176205,0.021581292,0.173119916,0.124660946,0.900791977,0.999707677
ENSMUSG00000082678,23.59714938,37.1869821,21.67296348,32.26924526,21.25485951,26.34332521,Gm12818,processed_pseudogene,27.05408749,0.046436456,0.415807568,0.111677756,0.911078918,0.999707677
ENSMUSG00000082715,116.8620731,113.8851327,94.67662995,109.5455958,103.1254295,101.470586,Gm11633,processed_pseudogene,106.5942412,0.05050423,0.207313094,0.243613315,0.807530315,0.999707677
ENSMUSG00000082782,46.07062498,42.99744805,36.50183323,52.64982122,48.80745517,52.68665042,Gm5319,processed_pseudogene,46.61897218,-0.294650765,0.305623097,-0.964098486,0.334996552,0.999707677
ENSMUSG00000082786,29.21551828,24.403957,17.11023433,24.62652928,18.89320845,19.51357423,Gm14489,processed_pseudogene,22.29383693,0.166291895,0.445922903,0.372916246,0.70921078,0.999707677
ENSMUSG00000082791,66.29675303,53.45628677,53.61206756,62.84010919,62.97736151,62.44343754,Gm4875,processed_pseudogene,60.2710026,-0.118431986,0.269931905,-0.438747639,0.660844404,0.999707677
ENSMUSG00000082809,38.20490852,22.07977062,29.6577395,26.32491061,26.76537864,22.44061036,Gm14150,processed_pseudogene,27.57888638,0.250449023,0.403068956,0.621355279,0.53436589,0.999707677
ENSMUSG00000082829,24.72082316,25.56605019,38.78319781,28.8724826,41.722502,42.92986331,Gm15780,processed_pseudogene,33.76581985,-0.34862019,0.37589204,-0.927447653,0.353694159,0.999707677
ENSMUSG00000082836,22.4734756,26.72814338,17.11023433,27.17410127,19.68042547,13.65950196,Gm13612,processed_pseudogene,21.137647,0.125558223,0.468504118,0.26799812,0.788700766,0.999707677
ENSMUSG00000082840,28.0918445,34.86279572,23.95432806,35.66600792,34.63754883,40.00282717,Gm16421,processed_pseudogene,32.86922537,-0.342560039,0.366052277,-0.935822722,0.34936447,0.999707677
ENSMUSG00000082852,24.72082316,16.26930467,26.23569264,17.83300396,21.25485951,17.56221681,Gm12021,processed_pseudogene,20.64598346,0.245162272,0.459112595,0.533991605,0.593347342,0.999707677
ENSMUSG00000082860,22.4734756,15.10721148,11.40682289,7.642715983,17.31877441,20.48925294,Gm13204,processed_pseudogene,15.73970888,0.114106897,0.559922378,0.203790564,0.838517167,0.999707677
ENSMUSG00000082872,359.5756096,373.0319142,325.0944522,343.0730286,325.1206288,340.5118703,Gm15773,processed_pseudogene,344.4012506,0.068814584,0.123365103,0.557812399,0.576972495,0.999707677
ENSMUSG00000082873,16.8551067,34.86279572,27.37637493,23.77733861,15.74434038,29.27036134,Gm15367,processed_pseudogene,24.64771961,0.2077795,0.447760192,0.464041922,0.642617711,0.999707677
ENSMUSG00000082876,58.43103657,61.5909391,51.33070298,56.89577454,76.36005083,71.22454594,Gm11889,processed_pseudogene,62.63884166,-0.255489434,0.271020793,-0.942693107,0.3458379,0.999707677
ENSMUSG00000082917,49.44164633,69.72559144,53.61206756,56.89577454,65.33901257,67.32183109,Gm11440,processed_pseudogene,60.38932059,-0.133829505,0.276258501,-0.48443579,0.628076624,0.999707677
ENSMUSG00000082930,16.8551067,15.10721148,19.39159891,9.341097313,21.25485951,17.56221681,Gm13462,processed_pseudogene,16.58534845,0.091574318,0.525526055,0.174252671,0.861666894,0.999707677
ENSMUSG00000082935,241.5898627,237.0670109,220.1516817,222.4879542,240.1011908,268.3116457,Gm7658,processed_pseudogene,238.284891,-0.062953741,0.146643479,-0.429297925,0.667706427,0.999707677
ENSMUSG00000082953,41.57592986,59.26675272,65.01889045,66.23687185,59.82849343,68.2975098,Gm13217,unprocessed_pseudogene,60.03740802,-0.227986351,0.280632937,-0.812400546,0.416561833,0.999707677
ENSMUSG00000082974,24.72082316,10.45883872,20.53228119,16.13462263,19.68042547,18.53789552,Gm15129,processed_pseudogene,18.34414778,0.03728861,0.500264844,0.074537738,0.940582514,0.999707677
ENSMUSG00000082988,49.44164633,46.48372762,50.1900207,45.8562959,55.89240834,51.71097171,Gm5903,processed_pseudogene,49.92917843,-0.071295641,0.294405365,-0.24216828,0.808649773,0.999707677
ENSMUSG00000082998,34.83388718,32.53860934,39.9238801,47.55467723,29.91424672,41.95418459,Gm11221,processed_pseudogene,37.78658086,-0.150970752,0.349229884,-0.432296201,0.665526148,0.999707677
ENSMUSG00000083012,51.68899389,40.67326167,43.34592696,46.70548656,29.1270297,38.05146975,Fam220a,protein_coding,41.59869476,0.255974435,0.334242049,0.765835525,0.443774173,0.999707677
ENSMUSG00000083027,26.96817072,19.75558424,29.6577395,25.47571994,31.48868075,30.24604006,Gm13140,processed_pseudogene,27.26532254,-0.190446078,0.401132831,-0.474770607,0.634950485,0.999707677
ENSMUSG00000083064,71.91512193,95.29164163,102.661406,78.97473182,75.57283381,99.51922857,Gm7785,processed_pseudogene,87.32249396,0.090484914,0.240115386,0.3768393,0.706293033,0.999707677
ENSMUSG00000083116,229.2294511,252.1742224,233.8398692,223.3371448,207.038076,241.9683204,Gm13410,processed_pseudogene,231.264514,0.091094899,0.146741655,0.620784184,0.534741631,0.999707677
ENSMUSG00000083139,56.18368901,60.42884591,62.73752587,64.53849052,59.82849343,53.66232913,Gm12418,processed_pseudogene,59.56322898,0.008509317,0.27044069,0.031464634,0.974898996,0.999707677
ENSMUSG00000083152,32.58653962,22.07977062,50.1900207,29.72167327,38.57363392,46.83257815,Apc-ps1,transcribed_processed_pseudogene,36.66403605,-0.130569851,0.380336808,-0.343300592,0.731372335,0.999707677
ENSMUSG00000083154,12.36041158,13.94511829,17.11023433,22.92814795,14.16990634,24.39196779,Gm11892,processed_pseudogene,17.48429771,-0.496350219,0.508347075,-0.976400266,0.32886615,0.999707677
ENSMUSG00000083179,23.59714938,19.75558424,27.37637493,21.22976662,27.55259566,34.1487549,Gm12693,processed_pseudogene,25.61003762,-0.22476717,0.419146792,-0.536249291,0.591786272,0.999707677
